id,name,year,rating,certificate,duration,genre,votes,gross_income,directors_id,directors_name,stars_id,stars_name,description
tt0995845,The Courier,(2012),4.5,R,95 min,"Action, Crime, Drama","4,881","530,630",nm0009463,Hany Abu-Assad,"nm0604742,nm0387319,nm0001709,nm0001208","Jeffrey Dean Morgan,Josie Ho,Til Schweiger,Miguel Ferrer",A specialist carrier is hired to deliver a mysterious case to the underworld's most dangerous hitman.
tt1555440,Girltrash: All Night Long,(2014),6.1,Not Rated,86 min,"Comedy, Crime, Drama","1,354","530,630",nm0464934,Alexandra Kondracke,"nm0726170,nm1480430,nm1723030,nm3752027","Lisa Rieffel,Erin Kelly,Michelle Lombardo,Johnny Dunn","The story of five girls and one epic night. The girls will find love, lust, girl-fights, rock and roll, and a whole lot of stoned sorority girls."
tt1688779,"Drugs, Inc.",(2010– ),7.8,TV-14,44 min,"Documentary, Crime","1,380","530,630",Anonymous,nm0000000,"nm2652336,nm1731738,nm7608928,nm0604716","Mike Secher,Alex Cameron Dimez,Derrick Hesselein,Huey Morgan","Documentary style show that explores in depth how drugs in modern day society are sold, processed, and how police are cracking down on it."
tt8433210,A Dark Foe,(2020),6.1,R,114 min,"Crime, Drama, Horror","11,655","530,630",nm6179825,Maria Gabriela Cardenas,"nm0136393,nm2242932,nm0001295,nm0004757","Oscar Cardenas,Kenzie Dalton,Graham Greene,Selma Blair","A guilt-ridden FBI agent, stranded in the painful memory of the abduction of his sister, suffers from a rare condition known as Nyctophobia, an irrational fear of the dark, and will have to...                See full summary »"
tt0090145,Tenement,(1985),5.5,X,94 min,"Action, Crime, Horror",836,"530,630",nm0011897,Roberta Findlay,"nm0528716,nm0075957,nm0117250,nm0153981","Joe Lynn,Mina Bern,Walter Bryant,Corinne Chateau",A drug selling and violent street-gang terrorize the renters of a big trashy apartment-house.
tt0191996,Essex Boys,(2000),6.1,R,102 min,"Crime, Thriller","4,088","530,630",nm0935528,Terry Winsor,"nm0187224,nm0000293,nm0590340,nm0005094","Charlie Creed-Miles,Sean Bean,Gareth Milne,Alex Kingston","The film is based loosely around events in December 1995 that culminated in the murders of three drug dealers in Rettendon, Essex, UK. On 6th December Patrick Tate, Craig Rolfe and Tony ...                See full summary »"
tt2136729,American Psycho,(2020),6.8,Not Certified,0 min,"Crime, Drama",29,"530,630",/nm3030009/,Noble Jones,Anonymous,nm0000000,"Wealthy New York investment banker, Patrick Bateman, lives a twisted secret double life. A remake of the 2000 film based on Bret Easton Ellis' 1991 novel."
tt0110917,A Pure Formality,(1994),7.6,PG-13,108 min,"Crime, Drama, Thriller",11619,"202,458",nm0868153,Giuseppe Tornatore,"nm0000367,nm0000591,nm0748207,nm0224214","Gérard Depardieu,Roman Polanski,Sergio Rubini,Nicola Di Pinto","Onoff is a famous writer who hasn't published any new books for quite some time and has become a recluse. When he is picked up by the police one stormy night, without any identification, ...                See full summary »"
tt0081144,McVicar,(1980),6.7,R,112 min,"Crime, Drama","2,136","202,458",nm0165965,Tom Clegg,"nm0002032,nm0265693,nm0132293,nm0614854","Roger Daltrey,Adam Faith,Cheryl Campbell,Billy Murray","'John McVicar' was a London Bad Boy. He graduated to armed bank robbery and was Britain's ""Public Enemy No. 1"". He was captured and put into a high security prison. Will even the highest ...                See full summary »"
tt0179955,Cat City,(1986),8.3,Not Certified,96 min,"Animation, Adventure, Comedy","9,981","202,458",nm0855681,Béla Ternovszky,"nm0070672,nm0091072,nm0126909,nm0369412","Miklós Benedek,Gyula Bodrogi,Ilona Béres,Péter Haumann","In the year 80 AMM (After Mickey Mouse) on planet X the crime-syndicated Cats try to erase the Mouse-population once and for all. A scientist of the mice, prof. Fushimishi seems to have ...                See full summary »"
tt1001562,Witless Protection,(2008),3.4,PG-13,97 min,"Comedy, Crime",6337,"4,131,640",nm0138706,Charles Robert Carner,"nm1249256,nm0000189,nm0119993,nm0595445","Larry the Cable Guy,Jenny McCarthy-Wahlberg,Richard Bull,J. David Moeller","When a small-town sheriff witnesses what he believes to be an attempted kidnapping, his effort to save the beautiful damsel in distress sets him down a wild path of comic mishap."
tt2787278,Ironside,(2013),5.3,Not Certified,0 min,"Crime, Drama, Mystery","1,566","4,131,640",Anonymous,nm0000000,"nm0005516,nm1032567,nm0334561,nm2016364","Blair Underwood,Pablo Schreiber,Spencer Grammer,Neal Bledsoe","Centers on Robert T. Ironside, a tough, sexy and acerbic police detective relegated to a wheelchair after a shooting who is hardly limited by his disability as he pushes and prods his hand-picked team to solve the most difficult cases."
tt1328634,New York,(2009),6.8,Not Rated,153 min,"Crime, Drama, Thriller",11372,"981,866",nm1203138,Kabir Khan,"nm1303433,nm1229940,nm1778703,nm0451234","John Abraham,Katrina Kaif,Neil Nitin Mukesh,Irrfan Khan",A contemporary story of 3 friends discovering a new world set against the larger than life New York City. But one day the world around them changed.
tt0097971,Night Game,(1989),4.9,R,95 min,"Crime, Drama, Thriller",841,"337,812",nm0557751,Peter Masterson,"nm0001702,nm0949744,nm0809031,nm0103071","Roy Scheider,Karen Young,Lane Smith,Richard Bradford",A police detective tracks a serial killer who is stalking young women on a beach front after each game that a baseball pitcher wins.
tt3774466,Ashby,(2015),6.4,R,100 min,"Comedy, Crime, Drama",15655,"4,631",nm1110111,Tony McNamara,"nm0000620,nm1822659,nm0731075,nm0798971","Mickey Rourke,Nat Wolff,Emma Roberts,Sarah Silverman","High-school student Ed Wallis enters into a friendship with his neighbor, Ashby, a retired CIA assassin who only has a few months left to live."
tt0338221,Mafia: The City of Lost Heaven,(2002 Video Game),9.2,M,0 min,"Action, Crime, Drama","5,857","4,631",nm1270490,Daniel Vávra,"nm0815257,nm0218318,nm0225191,nm0785854","Michael Sorvino,William DeMeo,George DiCenzo,Matt Servitto",You play a 1930s mobster as you act out your confession of your rise in the ranks of organized crime.
tt4060866,Code of Honor,(2016),4.1,R,106 min,"Action, Crime, Thriller","2,603","4,631",nm1033667,Michael Winnick,"nm0000219,nm0001729,nm0751638,nm0541909","Steven Seagal,Craig Sheffer,James Russo,Louis Mandylor","When his family is murdered, a Special Ops operative turns vigilante. Can his former protégé, now an FBI agent, stop him before mobsters and police close in?"
tt2861532,A Wolf at the Door,(2013),7.4,Unrated,101 min,"Crime, Drama, Thriller","4,220","4,631",nm2036500,Fernando Coimbra,"nm0495075,nm1141101,nm2341206,nm0851837","Leandra Leal,Milhem Cortaz,Fabiula Nascimento,Tamara Taxman","A journey to the dark cutting edge of desires, lies and wickedness of a love triangle, from the moment a child is mysteriously kidnapped."
tt6813264,Detainment,(2018),7.1,12,30 min,"Short, Crime, Drama","6,611","4,631",nm1564793,Vincent Lambe,"nm8942977,nm8942978,nm8973770,nm3727276","Ely Solan,Leon Hughes,Caleb Mason,Will O'Connell","Two ten year-old boys are detained by police under suspicion of abducting and murdering a toddler. A true story based on interview transcripts and records from the James Bulger case, which shocked the world in 1993."
tt0369060,Infernal Affairs II,(2003),7.3,Not Rated,119 min,"Action, Crime, Drama","18,076","4,631","nm0490487,nm0538320","Andrew Lau,Alan Mak","nm0155211,nm1284845,nm0938893,nm0628757","Edison Chen,Shawn Yue,Anthony Chau-Sang Wong,Francis Ng","In this prequel to Mou gaan dou (2002), Chan Wing Yan has just become an undercover cop in the triads while Lau Kin Ming joins the police force. Both the triads and the police find an enemy in a rival crime boss."
tt10562676,Blutige Anfänger,(2020– ),6.0,Not Certified,43 min,"Crime, Drama",97,"4,631",Anonymous,nm0000000,"nm1307426,nm2097734,nm2494529,nm7768313","François Goeske,Timmi Trinks,Neil Malik Abdullah,Jane Chirwa",Praxissemester an der Polizeifachhochschule Halle/Saale: Endlich raus aus den Seminarräumen und rein in's echte Leben - was für die Studenten bedeutetet: echte Mordfälle. Mit Unterstützung ...                See full summary »
tt0101149,Murder Most Horrid,(1991–1999),7.3,Not Certified,30 min,"Comedy, Crime, Mystery",566,"4,631",Anonymous,nm0000000,"nm0294067,nm0254585,nm0238339,nm0623279","Dawn French,Paul Mark Elliott,Soo Drouet,Henry Naylor","Dawn French stars in this dark and twisted comedy series, in which she plays a different character embroiled in murder, in each hilarious episode."
tt5716380,Thumper,(2017),5.8,Not Rated,93 min,"Crime, Drama, Thriller","2,886","4,631",nm0743555,Jordan Ross,"nm1343638,nm1032567,nm3206486,nm1133651","Eliza Taylor,Pablo Schreiber,Daniel Webber,Ben Feldman","Teens in a low income neighborhood are lured into working for a violent and dangerous drug dealer. When a new girl harboring a dark secret arrives in town, their relationship jeopardizes everything."
tt0064691,Moon Zero Two,(1969),4.5,G,100 min,"Crime, Sci-Fi","1,598","4,631",nm0001928,Roy Ward Baker,"nm0647921,nm0770711,nm0593803,nm0180920","James Olson,Catherine Schell,Warren Mitchell,Adrienne Corri",A space salvage expert and his partner become involved with a group of criminals intent on hijacking a small asteroid made of sapphire and crashing it into the moon for later recovery. The ...                See full summary »
tt11009944,Alfa,(2020),7.2,Not Certified,40 min,"Crime, Thriller",593,"4,631",Anonymous,nm0000000,"nm0422190,nm0422205,nm0586565,nm0832621","Andreas Jessen,Sebastian Jessen,Lars Mikkelsen,Susanne Storm","When newly examined stockbroker Adam is told that his father has died, he flies into a destructive world alongside his childhood friends. At the father's funeral Adam's big brother, Jakob ...                See full summary »"
tt0434008,Election,(2005),7.1,Unrated,101 min,"Crime, Drama, Thriller","10,302","4,631",nm0864775,Johnnie To,"nm0465503,nm0482695,nm0504899,nm0156567","Louis Koo,Suet Lam,Tony Ka Fai Leung,Eddie Cheung",Rival gang leaders are locked in a struggle to become the new chairman of Hong Kong's Triad society.
tt4900708,Creepy,(2016),6.4,Not Rated,130 min,"Crime, Drama, Horror","5,333","4,631",nm0475905,Kiyoshi Kurosawa,"nm0632689,nm0847624,nm2953557,nm6891240","Hidetoshi Nishijima,Yûko Takeuchi,Toru Baba,Ryôko Fujino","Takakura is a former detective. He receives a request from his ex-colleague, Nogami, to examine a missing family case that occurred six years earlier. Takakura follows Saki's memory. She is...                See full summary »"
tt0439544,Dirty,(2005),5.5,R,97 min,"Crime, Thriller",5575,"271,078",nm1084723,Chris Fisher,"nm1123694,nm0004286,nm0199590,nm0202966","Frank Alvarez,Clifton Collins Jr.,Brittany Daniel,Keith David",Two gangbangers-turned-cops try and cover up a scandal within the LAPD.
tt0102288,Let Him Have It,(1991),7.2,R,115 min,"Crime, Drama, History","3,576","271,078",nm0575389,Peter Medak,"nm0183822,nm0001172,nm0040586,nm0248344","Tom Courtenay,Christopher Eccleston,Eileen Atkins,Rebecca Eccleston",This drama reveals the controversial postwar 1950's London murder trial that sent an intellectually challenged young man to the gallows for a murder he did not commit.
tt13990280,Bhramam,(2021),5.7,Not Certified,152 min,"Crime, Thriller","1,438","271,078",nm0151533,Ravi K. Chandran,"nm1335387,nm1952830,nm4520191,nm5637317","Prithviraj Sukumaran,Mamta Mohandas,Unni Mukundan,Raashi Khanna","Sam, an ace pianist and a pretentious blind man accidentally gets thrown into a famous yesteryear celebrity's homicide which turns his life upside down."
tt0186183,The Guilty,(2000),6.1,R,108 min,"Crime, Drama, Thriller","3,574","271,078",nm0909026,Anthony Waller,"nm0000597,nm0001701,nm0000270,nm0004911","Bill Pullman,Devon Sawa,Gabrielle Anwar,Angela Featherstone","A young person gets hired to kill someone completely unknown, by someone equally unknown. Or is that true? Nothing is what it seems."
tt0058557,Seance on a Wet Afternoon,(1964),7.6,Not Certified,115 min,"Crime, Drama","6,694","271,078",nm0285302,Bryan Forbes,"nm0822535,nm0000277,nm0479941,nm0121783","Kim Stanley,Richard Attenborough,Margaret Lacey,Marie Burke",A medium and her husband stage a kidnapping in order for her to pretend to solve the crime and achieve fame.
tt1710310,T.U.F.F. Puppy,(2010–2015),5.7,TV-Y7,0 min,"Animation, Short, Action","3,458","271,078",Anonymous,nm0000000,"nm0999117,nm0217221,nm0358460,nm0071818","Jerry Trainor,Grey Griffin,Daran Norris,Jeff Bennett",A secret agent labradoodle is recruited into a task force called T.U.F.F and fights injustice throughout the city in which he lives.
tt0330082,People Cover Story: Bachelorette Baby Boom,(I) (2003),2.3,Not Rated,100 min,"Crime, Thriller","1,433","271,078",nm0004072,Kaizad Gustad,"nm0000821,nm0006763,nm0004109,nm0482290","Amitabh Bachchan,Jackie Shroff,Gulshan Grover,Padma Lakshmi",Three female models are unwittingly thrown into the Bombay underworld when they accidentally stop a diamond delivery to the Middle East.
tt0041967,Tokyo Joe,(1949),6.3,Approved,88 min,"Crime, Drama, Film-Noir","2,093","271,078",nm0374702,Stuart Heisler,"nm0000007,nm0461594,nm0549337,nm0370564","Humphrey Bogart,Alexander Knox,Florence Marly,Sessue Hayakawa","An American returns to Tokyo try to pick up threads of his pre-WW2 life there, but finds himself squeezed between criminals and the authorities."
tt7344360,Long Shot,(2017 TV Movie),7.4,TV-14,40 min,"Documentary, Crime, Sport","7,837","271,078",nm3586381,Jacob LaMendola,"nm9337590,nm9257130,nm9337588,nm9337589","Tasha Boggs,Juan Catalan,Melissa Catalan,Miguel Catalan","When Juan Catalan is arrested for a murder he didn't commit, he builds his case around raw footage from the popular TV show Curb Your Enthusiasm (2000)."
tt0087280,The Element of Crime,(1984),6.7,Not Rated,104 min,"Crime, Drama, Thriller","10,062","271,078",nm0001885,Lars von Trier,"nm0255573,nm0460874,nm0481714,nm0920266","Michael Elphick,Esmond Knight,Me Me Lai,Jerold Wells",A cop in a dystopian Europe investigates a serial killings suspect using controversial methods written by his now disgraced former mentor.
tt0108715,Burke's Law,(1994–1995),6.5,Not Certified,60 min,"Crime, Drama, Mystery",382,"271,078",Anonymous,nm0000000,"nm0058001,nm0059228,nm0436518,nm0051884","Gene Barry,Peter Barton,Danny Kamekona,Bever-Leigh Banfield","This brief revival of the 1960s cop thriller continued the adventures of Amos Burke, a senior Los Angeles police officer and millionaire. By now, Burke was a widower with a son, Peter, who ...                See full summary »"
tt3742284,NH 10,(2015),7.1,Not Rated,115 min,"Action, Crime, Drama","13,209","271,078",nm2480204,Navdeep Singh,"nm3087728,nm2161624,nm1069587,nm0622732","Anushka Sharma,Neil Bhoopalam,Darshan Kumaar,Deepti Naval","On their way to a weekend retreat, a married couple find their dream vacation turn into a nightmare when they cross paths with a dangerous gang."
tt5889372,Odd Squad: The Movie,(2016),6.1,G,67 min,"Action, Adventure, Comedy",296,"271,078",nm1664945,J.J. Johnson,"nm4438246,nm7686051,nm7390585,nm8264172","Millie Davis,Olivia Presti,Isaac Kragten,Anna Cathcart",Odd squad may be shutting down due to a new team in town the Weird Team. All the previous agents come back and fight with all the new. Find out what happens next Monday August 1st at 7am and sometime in the afternoon.
tt19815094,Karanlik Gece,(2022),11.0,Not Certified,0 min,"Crime, Drama, Thriller",0,0,nm3213296,Özcan Alper,"nm8496758,nm1402546,nm3784534,nm4571388","Pinar Deniz,Sibel Kekilli,Necip Memili,Berkay Ates","Becoming part of a collective anger, Ishak copes with his conscience in a small village in Anatolia and struggles with the violence of collective silence."
tt0079488,Love and Bullets,(1979),5.6,PG,103 min,"Action, Crime, Drama","1,967",0,"nm0742341,nm0001379","Stuart Rosenberg,John Huston","nm0000314,nm0409866,nm0001768,nm0798328","Charles Bronson,Jill Ireland,Rod Steiger,Henry Silva",Arizona cop is sent to Switzerland to bring in the girlfriend of a dangerous mobster so she can testify against him. The mobster sends someone too - assassins.
tt10073114,The World Between Us,(2019– ),9.0,Not Certified,55 min,"Crime, Drama","2,387",0,Anonymous,nm0000000,"nm1747426,nm2437412,nm4308851,nm3310637","Alyssa Chia,Sheng-hao Wen,Kang Ren Wu,Tracy Chou","""The World Between Us"" is a 10-part, hour-long series that follows the aftermath of a mass shooting where the fates of all parties involved - the killer, the victims, the victims' families, the media and the defense teams are intertwined."
tt9824114,Original Gangster,(2020),5.9,TV-MA,110 min,Crime,"7,772",0,nm7101998,Savvas D. Michael,"nm0000430,nm0085997,nm0714739,nm0130736","Steve Guttenberg,Vas Blackwood,Ian Reddington,Daniel Caltagirone","The stoic chronicles of Castor, orphaned as a child, forced to survive in the wild and his colorful journey through the criminal underworld of London."
tt1692535,Born to Kill?,(2005– ),7.7,Not Certified,60 min,"Documentary, Crime",239,0,Anonymous,nm0000000,"nm6378617,nm2561585,nm3186302,nm3135371","Christopher Slade,Louis B. Schlesinger,Katherine Ramsland,Helen Morrison",Each episode is a look into the childhood and life of serial killers.
tt0083996,Le gendarme et les gendarmettes,(1982),6.2,Not Certified,102 min,"Comedy, Crime","7,539",0,nm0320833,Jean Girault,"nm0000086,nm0301556,nm0728208,nm0291979","Louis de Funès,Michel Galabru,Maurice Risch,Jacques François",Cruchot and his gendarmes from Saint-Tropez receive a highly responsible government mission - to ensure the safety of four young beautiful female gendarmes officers. In a few days they begin to be abducted by mysterious villains.
tt1249419,Spider-Man: Web of Shadows,(2008 Video Game),7.8,T,0 min,"Action, Adventure, Crime","1,307",0,nm0034229,Keith Arem,"nm1993995,nm1065454,nm0936298,nm0089707","Mike Vaughn,Tricia Helfer,Robert Wisdom,Steve Blum",Spider-Man is forced to bond with the black suit once again when Venom begins a symbiotic infestation of New York City.
tt5156274,Cardboard Gangsters,(2017),6.4,Not Certified,92 min,"Crime, Drama","3,061",0,nm4204584,Mark O'Connor,"nm4853381,nm4753979,nm1663573,nm0806570","John Connors,Fionn Walton,Kierston Wareing,Jimmy Smallhorne","A group of young Cardboard Gangsters attempt to gain control of the drug trade in Darndale, chasing the glorified lifestyle of money, power and sex."
tt0758771,Outlaw,(2007),5.7,R,103 min,"Action, Crime, Drama","12,556",0,nm0522393,Nick Love,"nm0000293,nm0245705,nm1670029,nm0365317","Sean Bean,Danny Dyer,Rupert Friend,Sean Harris",A group of people who feel betrayed by their government and let down by their Police force form a modern-day outlaw posse in order to right what they see as the wrongs of society.
tt0049405,The Killer Is Loose,(1956),6.6,Passed,73 min,"Crime, Drama, Film-Noir","2,075",0,nm0091430,Budd Boetticher,"nm0001072,nm0281766,nm0179819,nm0001308","Joseph Cotten,Rhonda Fleming,Wendell Corey,Alan Hale Jr.","An unhinged, deceptively mild-mannered bank robber escapes prison, seeking revenge on the cop who accidentally killed his wife during a gun battle."
tt0039589,Lured,(1947),7.0,Approved,102 min,"Crime, Film-Noir, Mystery","3,723",0,nm0802862,Douglas Sirk,"nm0001695,nm0000840,nm0002013,nm0000472","George Sanders,Lucille Ball,Charles Coburn,Boris Karloff",British police are after a serial killer who lures his female victims through newspaper personal ads and sends cryptic-poem clues to the cops.
tt5606154,46 Yok Olan,(2016),8.2,Not Certified,60 min,"Action, Crime, Drama","4,320",0,Anonymous,nm0000000,"nm1698655,nm3120308,nm2115236,nm2203186","Erdal Besikçioglu,Yasemin Kay Allen,Melis Birkan,Saygin Soysal",A genetic professor (Murat Güney) wants to save his sister from a long-time coma by using a medicine he has just discovered. But this discovery changes his life in an unexpected way.
tt3268458,The Internet's Own Boy: The Story of Aaron Swartz,(2014),8.0,Not Rated,105 min,"Documentary, Biography, Crime",17559,"48,911",nm0460534,Brian Knappenberger,"nm2290901,nm3805083,nm3168604,nm4944031","Aaron Swartz,Tim Berners-Lee,Cindy Cohn,Gabriella Coleman","The story of programming prodigy and information activist Aaron Swartz, who took his own life at the age of 26."
tt7165212,The Work Wife,(2018),4.0,Unrated,86 min,Crime,383,"48,911",nm0006395,Michael Feifer,"nm0898597,nm0363699,nm1146857,nm3819588","Cerina Vincent,Elisabeth Harnois,Kevin Sizemore,Preeti Desai","After a tense few months following a miscarriage and an unemployment spell, things are finally looking up for Sean (Kevin Sizemore) and Lisa Miller (Elizabeth Harnois) when Sean lands his ...                See full summary »"
tt7241654,Gangster Land,(2017),4.4,Not Rated,113 min,"Action, Crime, Drama","1,603","48,911",nm1914394,Timothy Woodward Jr.,"nm0267511,nm5490799,nm0000574,nm0797464","Sean Faris,Milo Gibson,Jason Patric,Jamie-Lynn Sigler","A very high level and brief history of how ""Machine Gun Jack McGurn"" rose from amateur boxer to second in command of Al Capone's criminal empire."
tt10986050,Criminal: Spain,(2019),6.9,Not Certified,40 min,"Crime, Drama, Mystery","4,145","48,911",Anonymous,nm0000000,"nm0840772,nm0962126,nm2024943,nm1511166","Emma Suárez,Jorge Bosch,Álvaro Cervantes,María Morales","Psychological games abound between detectives and suspects in a tense interrogation room, where the search for answers sometimes comes at a moral cost."
tt7605494,Byomkesh,(2017– ),8.3,Not Certified,0 min,"Crime, Drama, Mystery","1,091","48,911",Anonymous,nm0000000,"nm5016551,nm0244906,nm5006477,nm12214230","Anirban Bhattacharya,Subrat Dutta,Ridhima Ghosh,Suprobhat Das","Set in 1930s the series is based on the adventures of Byomkesh and his friend and biographer Ajit, who accompanies Bakshi during his investigations."
tt7349602,The Confession Tapes,(2017– ),7.5,TV-MA,46 min,"Documentary, Crime","5,374","48,911",Anonymous,nm0000000,"nm7072495,nm5636414,nm6649280,nm9266803","David Burns,James Konat,Bob Thompson,Loretta Fisher",A critical look into some true crime cases where American law enforcement made up for lack of actual physical evidence by using devious psychological tactics during interrogation in order to extract confessions from naive suspects.
tt0101857,Fast Getaway,(1991 Video),5.2,PG-13,86 min,"Action, Comedy, Crime","1,512","48,911",nm0713610,Spiro Razatos,"nm0000433,nm0001686,nm0744235,nm0503624","Corey Haim,Cynthia Rothrock,Leo Rossi,Ken Lerner","A lighthearted tale about a gang of bank robbers who fall out and split up. The brains of the gang is a boy who, with his father, successfully continue their crime spree. Annoyed at this, ...                See full summary »"
tt11038240,1932,(2100 - ),11.0,Not Certified,0 min,"Crime, Drama, History",0,0,/nm3713407/,Shane Ries,Anonymous,nm0000000,"Los Angeles 1932, prohibition is at an end and rival gangs battle for every last profit. A Priest conflicted with Catholic doctrine, stands against gang and political corruption, with the ...                See full summary »"
tt10969828,AI: The Somnium Files,(2019 Video Game),8.0,M,0 min,"Adventure, Crime, Mystery",110,0,nm2458225,Kotaro Uchikoshi,"nm1294836,nm6981978,nm8791848,nm1360441","Tarusuke Shingaki,Akari Kitô,Nao Shiraki,Sayaka Ôhara","When Koname Date of the Metropolitan Police Department is sent to investigate a horrific murder that occurred at an abandoned amusement park, he and his partner will fall into a chilling investigation through both dream and reality."
tt6341108,Intrigo: Samaria,(2019),5.4,R,104 min,"Crime, Drama, Mystery",359,0,nm0019242,Daniel Alfredson,"nm4555381,nm2217601,nm6351089,nm0001194","Phoebe Fox,Andrew Buchan,Millie Brady,Jeff Fahey","Nineteen-year-old Vera Kall cycles home through the night. She arrives at a farm, leaves her bike and sneaks quietly in through the door. She enters the kitchen and doesn't even have time ...                See full summary »"
tt0757108,The Gil Mayo Mysteries,(2006– ),7.6,Not Certified,60 min,"Comedy, Crime, Drama",450,0,Anonymous,nm0000000,"nm0569607,nm0654649,nm1154764,nm1575171","Alistair McGowan,Jessica Oyelowo,Louise Brealey,Huw Rhys",Charismatic detective wise-cracks his way through murder mysteries.
tt10980638,Where All Light Tends to Go,(2100 - ),11.0,Not Certified,0 min,Crime,0,0,nm1587778,Ben Young,"nm0000705,nm0000671,nm0355097,nm1134439","Robin Wright,Billy Bob Thornton,Jackie Earle Haley,Emma Booth","Set in North Carolina's Appalachian Mountains, eighteen-year-old Jacob McNeely is torn between appeasing his meth-dealing kingpin father and leaving the mountains forever with the girl he loves."
tt0456396,The Child,(2005),7.4,R,95 min,"Crime, Drama, Romance",18637,"651,234","nm0201094,nm0201095","Jean-Pierre Dardenne,Luc Dardenne","nm0753737,nm1918862,nm1924710,nm0740090","Jérémie Renier,Déborah François,Jérémie Segard,Fabrizio Rongione","Bruno and Sonia, a young couple living off her benefit and the thefts committed by his gang, have a new source of money: their newborn son."
tt0327274,Clase 406,(2002–2003),7.0,Not Certified,45 min,"Comedy, Crime, Drama",569,"651,234",Anonymous,nm0000000,"nm0792354,nm0555902,nm1298716,nm1302080","Sherlyn,Dulce María,Christian Chávez,Francisco Rubio","Francisco Romero is a small-town teacher who decides to try his luck in Mexico City. He joins the faculty of Prep school number 10 ""Rosario Castellanos"" and soon realizes that his work is ...                See full summary »"
tt0065486,Borsalino,(1970),6.9,R,125 min,"Crime, Drama",4162,"1,090,000",nm0220227,Jacques Deray,"nm0000901,nm0001128,nm0746164,nm0160532","Jean-Paul Belmondo,Alain Delon,Catherine Rouvel,Françoise Christophe","During the 1930s, in Marseilles, France, two small time crooks work for local crime bosses until they decide to go into business for themselves."
tt0081491,Shaan,(1980),7.1,Not Rated,181 min,"Action, Adventure, Crime","2,798","1,090,000",nm0802693,Ramesh Sippy,"nm0004570,nm0004434,nm0000821,nm0802374","Sunil Dutt,Shashi Kapoor,Amitabh Bachchan,Shatrughan Sinha",Two brothers go after the international mafia kingpin who murdered their cop brother. They are later joined by another man who wants revenge against the gangster.
tt10119542,Cruise Ship Killers,(2020– ),5.0,Not Certified,0 min,Crime,110,"1,090,000",Anonymous,nm0000000,"nm1332703,nm11011111,nm11011110,nm12560128","John Barnard,Damian Turner,J.H. Moncrieff,Kim Witt","Cruise Ship Killers is a true crime series that tells the stories of people who never returned home after taking a holiday on a cruise ship, featuring interviews with family, friends, investigators and experts."
tt0880565,Wilsberg,(1995– ),7.5,Not Certified,90 min,"Crime, Thriller",352,"1,090,000",Anonymous,nm0000000,"nm0487110,nm0750931,nm0417785,nm0459819","Leonard Lansink,Rita Russek,Roland Jankowsky,Ina Paule Klink",Wilsberg: the thriller from Münster.
tt0082183,La Chèvre,(1981),7.3,Not Certified,91 min,"Adventure, Comedy, Crime","9,169","1,090,000",nm0891554,Francis Veber,"nm0007069,nm0000367,nm0001917,nm0152747","Pierre Richard,Gérard Depardieu,Pedro Armendáriz Jr.,Corynne Charbit","A daughter of a millionaire, distinguish by incredible bad luck, goes missing. The idea how to find her is either insane or brilliant - to send after her an equally unlucky person."
tt0061780,The Honey Pot,(1967),6.8,Not Rated,150 min,"Comedy, Crime, Mystery","2,563","1,090,000",nm0000581,Joseph L. Mankiewicz,"nm0001322,nm0001333,nm0731772,nm0001010","Rex Harrison,Susan Hayward,Cliff Robertson,Capucine","In Venice, a millionaire hires an actor to help him prank three greedy ex-girlfriends into thinking he's dying and leaving his fortune to one of them."
tt0289649,Okupas,(2000),9.0,Not Certified,60 min,"Crime, Drama","2,384","1,090,000",Anonymous,nm0000000,"nm0209404,nm1014363,nm1015668,nm1016545","Rodrigo de la Serna,Diego Alonso Gómez,Ariel Staltari,Franco Tirri","4 young men with different backgrounds merge in the same house and have to face new experiences living in a stolen house, being prosecuted by the police and other gangs."
tt0068997,The New Centurions,(1972),7.0,R,103 min,"Action, Crime, Drama","2,740","1,090,000",nm0281507,Richard Fleischer,"nm0001715,nm0005078,nm0000737,nm0934113","George C. Scott,Stacy Keach,Jane Alexander,Scott Wilson","An idealistic rookie cop joins the L.A.P.D. to make ends meet while finishing law school, and is indoctrinated by a seasoned veteran. As time goes on, he loses his ambitions and family as police work becomes his entire life."
tt0091192,Hell High,(1989),4.9,R,84 min,"Crime, Horror, Thriller",822,"187,920",nm0343630,Douglas Grossman,"nm0600757,nm0835428,nm0184086,nm0696726","Maureen Mooney,Christopher Stryker,Christopher Cousins,Millie Prezioso",A teacher still haunted by the death of two teens that she accidentally caused as a young girl goes beserk when four teens start harassing her and then attack her in her home.
tt2925730,"Goodnight, Sugar Babe: The Killing of Vera Jo Reigle",(2013),6.1,Not Certified,87 min,"Documentary, Biography, Crime",824,"187,920",nm0587137,J. David Miles,"nm9762894,nm9762882,nm9762895,nm9762890","Lisa Baer,Danny Bixler,Desta Bixler,Jamie Bracy",The discovery of the mutilated body of a mentally challenged young mother begins a journey into madness that is so unbelievable the mastermind behind the crime ultimately got away with murder.
